"Note: All EXTERNAL requests for Tactical Options Reporting (TOR) data (including OIA requests) MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, for reply. All INTERNAL requests for TOR data MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, to determine if District, or Response and Operations, should reply. TOR data MUST NOT be EXTERNALLY released without the permission of the National Manager: Response and Operations.
160703/02697,Completed,7,2016,16:35,Canterbury,Nil,Yes,24,Male,European,No Weapon,"Communication
OC Spray
Handcuffs-Restraints
",1,Active Resistant,Residence,Outdoors,Nil,1,Assaultive,without pain compliance,Residence,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Assaultive,1,"LEyeBrow, REyeBrow, LEye, REye, Nose",Residence,Outdoors,Dry ground,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160703/02698,Completed,7,2016,0:44,Bay of Plenty,Dog Section,Yes,20,Male,European,No Weapon,"Communication
Dog
",1,Active Resistant,Other,"Outdoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,Active Resistant,Yes,Other,"Outdoors
Confined area",Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1v ? vehicle collision,1,Dog,"RThigh-front
RLeg-front",Bite (animal),Medical,Medical,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
160703/02699,Completed,7,2016,23:25,Tasman,Strategic Traffic Unit (STU),Yes,36,Male,European,Had Weapon and Used,"Firearm
Communication
",1,Passive Resistant,Other,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Other,Outdoors,Yes,Nil,,,,,,,,,,0,,,,,,,,,1s - sudden death,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160703/02700,Completed,7,2016,3:46,Canterbury,Dog Section,Yes,18,Male,European,No Weapon but Believed,"Communication
Dog
",1,Passive Resistant,Residence,"Outdoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,Assaultive,Yes,Residence,"Outdoors
Confined area",Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,1,Dog,"LThigh-front
LLeg-front
LThigh-back
LLeg-back",Bite (animal),Medical,Medical,,,,,,,,,,,,,,,,No,No,No,,,
160704/02701,Completed,7,2016,19:15,Auckland City,Nil,No,16,Female,Maori,No Weapon,"Communication
Empty Hand
Taser
",1,Assaultive,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Outdoor public area,Outdoors,Immediate but not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X26 with camera,Laser Painting,-,-,-,-,-,Outdoor public area,Outdoors,"Good visibility
Dry ground
Static obstacles",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1j ? juvenile incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
160704/02702,Completed,7,2016,21:34,Wellington,Nil,Yes,27,Male,European,No Weapon,"Communication
OC Spray
Empty Hand
",1,Active Resistant,Police Cell,Confined area,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,1,"Forehead, LEyeBrow, REyeBrow, LCheek",Police Cell,Confined area,"Good visibility
Dry ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,1,Active Resistant,Police Cell,Confined area,Nil,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
160704/02703,Completed,7,2016,17:32,Wellington,Dog Section,Yes,48,Male,Maori,No Weapon but Believed,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,-,Residence,Indoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,2w - arrest warrant (other),0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160704/02703,Completed,7,2016,17:32,Wellington,Dog Section,Yes,32,Male,Maori,No Weapon,"Communication
",1,Cooperative,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2w - arrest warrant (other),0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160704/02704,Completed,7,2016,2:42,Tasman,Nil,Yes,24,Male,Maori,Had Weapon and Believed,"Communication
Taser
Handcuffs-Restraints
",1,Assaultive,Residence,"Indoors
Confined area",Immediate and sufficient,1,Cooperative,without pain compliance,Residence,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X26 with camera,Laser Painting,-,-,-,-,-,Residence,"Indoors
Confined area","Good visibility
Static obstacles",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1m ? mental incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160704/02705,Completed,7,2016,21:55,Counties/Manukau,Nil,Yes,40,Male,Indian,No Weapon,"Communication
Empty Hand
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Residence,Indoors,Delayed and not sufficient,1,Assaultive,without pain compliance,Residence,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Assaultive,Residence,"Indoors
Confined area",Immediate but not sufficient,Assaultive,Residence,"Indoors
Confined area",Immediate but not sufficient,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1k ? drunk custody/detox centre incident,1,Empty Hand,Face,Other,Nil,Nil,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160704/02706,Completed,7,2016,1:23,Auckland City,Nil,Yes,48,Male,Maori,No Weapon,"Communication
Empty Hand
Taser
Taser
Taser
",1,Active Resistant,Commercial Property,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Commercial Property,"Indoors
Confined area",Opposite effect of that intended,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,3,Assaultive,X2,Laser Painting,-,-,-,-,-,Commercial Property,"Indoors
Confined area","Poor visibility
Dry ground
Calm
Static obstacles",Yes,Opposite effect of that intended,Assaultive,X2,Arching,-,-,-,-,-,Commercial Property,"Indoors
Confined area","Poor visibility
Dry ground
Calm
Static obstacles",Yes,Opposite effect of that intended,Assaultive,X2,Discharge,0,4,10,"Abdomen, Abdomen, Abdomen, LowerBack, LowerBack",17,Commercial Property,"Indoors
Confined area","Poor visibility
Dry ground
Calm
Static obstacles",Yes,Delayed but sufficient,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1c ? car/person acting suspiciously,1,Taser,"Abdomen
LowerBack",Other,Medical,Refused,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,N/A,No
160704/02707,Completed,7,2016,1:23,Auckland City,Nil,Yes,48,Male,Maori,No Weapon,"Communication
Empty Hand
OC Spray
",1,Active Resistant,Commercial Property,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"LEyeBrow, REyeBrow, LEye, REye",Commercial Property,"Indoors
Confined area",Good visibility,Delayed but sufficient,,,,,,,,,,,,,,,1,Active Resistant,Commercial Property,"Indoors
Confined area",Opposite effect of that intended,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1k ? drunk custody/detox centre incident,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
160704/02708,Completed,7,2016,21:49,Counties/Manukau,Nil,Yes,20,Male,Pacific Islander,No Weapon,"Communication
Empty Hand
Empty Hand
Taser
",1,Active Resistant,Residence,Confined area,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Assaultive,Residence,Confined area,Immediate but not sufficient,Assaultive,Residence,Confined area,Nil,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,X26 with camera,Discharge,2,0,1,"UpperBack, LowerBack",5,Residence,Confined area,"Good visibility
Dry ground
Calm",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
160704/02709,Completed,7,2016,21:04,Waikato,Nil,Yes,26,Male,Maori,No Weapon,"Communication
OC Spray
Empty Hand
Handcuffs-Restraints
",1,Passive Resistant,Residence,Outdoors,Nil,1,Assaultive,without pain compliance,Residence,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Assaultive,5,"LEye, REye, LCheek, RCheek, Nose",Residence,Confined area,"Good visibility
Dry ground",Nil,,,,,,,,,,,,,,,1,Assaultive,Residence,Confined area,Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160704/02711,Completed,7,2016,23:59,Central,Dog Section,No,19,Male,Maori,No Weapon,"Communication
OC Spray
",1,Assaultive,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye",Street/Highway/Motorway,Outdoors,"Good visibility
Dry ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1n - noise control,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160704/02712,Completed,7,2016,14:20,Central,Nil,Yes,26,Male,Maori,No Weapon,"Communication
Handcuffs-Restraints
Empty Hand
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,1,Active Resistant,without pain compliance,Street/Highway/Motorway,Outdoors,Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1v ? vehicle collision,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
160704/02713,Completed,7,2016,12:40,Counties/Manukau,Nil,Yes,41,Male,Maori,No Weapon,"Communication
Handcuffs-Restraints
",1,Assaultive,Other,"Indoors
Confined area",Immediate and sufficient,1,Assaultive,with pain compliance,Other,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4j - court security services (prison escort),0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,N/A
160704/02715,Completed,7,2016,11:45,Counties/Manukau,Nil,Yes,29,Male,Maori,No Weapon,"Empty Hand
Handcuffs-Restraints
",0,,,,,1,Assaultive,with pain compliance,Police Receiving Area,"Indoors
Confined area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,"Police Cell
Police Receiving Area","Indoors
Confined area",Immediate but not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3a - breach police bail conditions,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160704/02716,Completed,7,2016,20:27,Auckland City,Criminal Investigation Branch (CIB),Yes,20,Male,European,Had Weapon but Not Used,"Communication
Firearm
Firearm
",1,GBH,Outdoor public area,Outdoors,Immediate but not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2,GBH,Glock 17 Handgun,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,GBH,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,,,,,,Yes,No,No,,,
160704/02716,Completed,7,2016,20:27,Auckland City,Criminal Investigation Branch (CIB),Yes,19,Female,Unknown,No Weapon but Believed,"Communication
Firearm
Firearm
",1,GBH,Outdoor public area,Outdoors,Immediate but not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2,GBH,Glock 17 Handgun,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,GBH,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,,,,,,Yes,No,No,,,
160704/02717,Completed,7,2016,13:20,Waitemata,Nil,Yes,16,Male,European,Had Weapon but Not Used,"Communication
Empty Hand
Handcuffs-Restraints
Empty Hand
",1,Passive Resistant,Residence,"Outdoors
Spacious area",Nil,1,Assaultive,without pain compliance,Residence,"Outdoors
Spacious area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Assaultive,Residence,"Outdoors
Spacious area",Delayed and not sufficient,Assaultive,Police Car,Confined area,Immediate but not sufficient,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1j ? juvenile incident,0,,,,,,,,,,,,,,,,Yes,Face,Nil,Subject,Punch/Strike Police,No,No,Yes,Yes,Yes,No
160705/02718,Completed,7,2016,1:34,Bay of Plenty,Dog Section,Yes,15,Male,Maori,No Weapon,"OC Spray
Handcuffs-Restraints
",0,,,,,1,Passive Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Active Resistant,2,"LEyeBrow, REyeBrow, REye, LCheek, RCheek",Outdoor public area,Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02718,Completed,7,2016,1:34,Bay of Plenty,Dog Section,Yes,16,Male,Pacific Island,No Weapon,"OC Spray
Handcuffs-Restraints
",0,,,,,1,Passive Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Active Resistant,2,"LEyeBrow, REyeBrow, LEye, REye, LCheek, RCheek, Nose",Outdoor public area,Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02719,Completed,7,2016,22:31,Bay of Plenty,Nil,Yes,35,Male,Maori,No Weapon but Believed,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Active Resistant,X2,Laser Painting,-,-,-,-,-,Residence,Indoors,Poor visibility,No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02719,Completed,7,2016,22:31,Bay of Plenty,Nil,Yes,24,Male,Maori,No Weapon but Believed,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Active Resistant,X2,Laser Painting,-,-,-,-,-,Residence,Indoors,Poor visibility,Yes,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02720,Completed,7,2016,22:00,Counties/Manukau,Criminal Investigation Branch (CIB),Yes,39,Male,Maori,No Weapon,"Baton
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Assaultive,expandable,Forehand strike,4,Residence,Indoors,Delayed but sufficient,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,1,Baton,"LowerBack
Buttock",Other,Nil,Medical,,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No
160705/02721,Completed,7,2016,1:00,Central,Nil,Yes,32,Male,European,No Weapon,"Firearm
Communication
Handcuffs-Restraints
",1,Cooperative,Outdoor public area,"Outdoors
Spacious area",Immediate and sufficient,1,Cooperative,without pain compliance,Outdoor public area,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Cooperative,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,3t - turnover,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160705/02722,Completed,7,2016,1:00,Central,Nil,Yes,22,Female,Maori,No Weapon,"Firearm
Communication
Handcuffs-Restraints
",1,Cooperative,Outdoor public area,Outdoors,Immediate and sufficient,1,Cooperative,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Cooperative,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,3t - turnover,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160705/02722,Completed,7,2016,1:00,Central,Nil,Yes,22,Female,Maori,No Weapon,"Firearm
Communication
Handcuffs-Restraints
",1,Cooperative,Outdoor public area,Outdoors,Immediate and sufficient,1,Cooperative,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Cooperative,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Outdoor public area,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,3t - turnover,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
160705/02723,Completed,7,2016,1:34,Bay of Plenty,Dog Section,Yes,15,Male,Maori,No Weapon,"Communication
OC Spray
",1,Active Resistant,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,2,"LEye, REye",Outdoor public area,Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02723,Completed,7,2016,1:34,Bay of Plenty,Dog Section,Yes,16,Male,Pacific Island,No Weapon,"Communication
OC Spray
",1,Active Resistant,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,2,"LEye, REye",Outdoor public area,Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02723,Completed,7,2016,1:34,Bay of Plenty,Dog Section,Yes,15,Female,Maori,No Weapon,"Communication
OC Spray
Handcuffs-Restraints
",1,Passive Resistant,Outdoor public area,Outdoors,Nil,1,Passive Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Active Resistant,2,"LEye, REye",Outdoor public area,Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02724,Completed,7,2016,1:20,Counties/Manukau,Criminal Investigation Branch (CIB),Yes,39,Male,Maori,No Weapon,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X26 with camera,Presented,-,-,-,-,-,Residence,Confined area,Static obstacles,No,Nil,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
160705/02725,Completed,7,2016,1:34,Bay of Plenty,Nil,Yes,16,Male,Maori,No Weapon,"Communication
Dog
",1,Active Resistant,Residence,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,Active Resistant,Yes,Residence,Outdoors,Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,1,Dog,"RThigh-front
LLeg-back
Buttock",Bite (animal),Hospital,Hospital,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
160705/02725,Completed,7,2016,1:34,Bay of Plenty,Nil,Yes,17,Male,Maori,No Weapon,"Communication
",1,Active Resistant,Residence,"Outdoors
Confined area",Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
