ID Number,Status,Month,Year,Incident Time,District,Special Police groups,Subject Known,Subject Age,Subject Gender,Subject Ethnicity,RF: History of carrying weapons,RF: History of Violence Against Police,RF: History of Violence Against non-police,RF: Alcohol,RF: Drugs,RF: Mental health,RF: Distressed (not mental health),RF: Suicidal,RF: Excited Delerium,RF: Medical,RF: Other,Subject Armed,Subject Weapon - RECODE,Tactics Used,Communication: Usage Count,Communication: PCA,Communication: Tactic Location Type,Communication: Tactic Location Description,Communication: Tactic Effect,HC-Restraints: Usage Count,HC-Restraints 1: PCA,HC-Restraints 1: Technique,HC-Restraints 1: Tactic Location Type,HC-Restraints 1: Tactic Location Description,HC-Restraints 1: Tactic Effect,HC-Restraints 2: PCA,HC-Restraints 2: Technique,HC-Restraints 2: Tactic Location Type,HC-Restraints 2: Tactic Location Description,HC-Restraints 2: Tactic Effect,HC-Restraints 3: PCA,HC-Restraints 3: Technique,HC-Restraints 3: Tactic Location Type,HC-Restraints 3: Tactic Location Description,HC-Restraints 3: Tactic Effect,OC Spray: Usage Count,OC Spray 1: PCA,OC Spray 1: Spray Duration,OC Spray 1: Body Location,OC Spray 1: Tactic Location Type,OC Spray 1: Tactic Location Description,OC Spray 1: Environmental Conditions,OC Spray 1: Tactic Effect,OC Spray 2: PCA,OC Spray 2: Spray Duration,OC Spray 2: Body Location,OC Spray 2: Tactic Location Type,OC Spray 2: Tactic Location Description,OC Spray 2: Environmental Conditions,OC Spray 2: Tactic Effect,OC Spray 3: PCA,OC Spray 3: Spray Duration,OC Spray 3: Body Location,OC Spray 3: Tactic Location Type,OC Spray 3: Tactic Location Description,OC Spray 3: Environmental Conditions,OC Spray 3: Tactic Effect,Empty Hand: Usage Count,Empty Hand 1: PCA,Empty Hand 1: Tactic Location Type,Empty Hand 1: Tactic Location Description,Empty Hand 1: Tactic Effect,Empty Hand 2: PCA,Empty Hand 2: Tactic Location Type,Empty Hand 2: Tactic Location Description,Empty Hand 2: Tactic Effect,Empty Hand 3: PCA,Empty Hand 3: Technique,Empty Hand 3: Tactic Location Type,Empty Hand 3: Tactic Location Description,Empty Hand 3: Tactic Effect,Baton: Usage Count,Baton 1: PCA,Baton 1: Type,Baton 1: Method,Baton 1: Strikes,Baton 1: Tactic Location Type,Baton 1: Tactic Location Description,Baton 1: Tactic Effect,Baton 2: PCA,Baton 2: Type,Baton 2: Method,Baton 2: Strikes,Baton 2: Tactic Location Type,Baton 2: Tactic Location Description,Baton 2: Tactic Effect,Dog: Usage Count,Dog 1: PCA,Dog 1: Subject Bitten,Dog 1: Tactic Location Type,Dog 1: Tactic Location Description,Dog 1: Tactic Effect,Dog 2: PCA,Dog 2: Subject Bitten,Dog 2: Tactic Location Type,Dog 2: Tactic Location Description,Dog 2: Tactic Effect,Taser: Usage Count,Taser 1: PCA,Taser 1: Type,Taser 1: Reason No Warning - REDACTED,Taser 1: Deployment Method,Taser 1: Number of discharges with probes,Taser 1: Number of contact stuns,Taser 1: Num of 5 second cycles,Taser 1: Body Location,Taser 1: Activation Duration,Taser 1: Tactic Location Type,Taser 1: Tactic Location Description,Taser 1: Environmental Conditions,Taser 1: Subject Restrained?,Taser 1: Tactic Effect,Taser 2: PCA,Taser 2: Type,Taser 2: Reason No Warning,Taser 2: Deployment Method,Taser 2: Number of discharges with probes,Taser 2: Number of contact stuns,Taser 2: Num of 5 second cycles,Taser 2: Body Location,Taser 2: Activation Duration,Taser 2: Tactic Location Type,Taser 2: Tactic Location Description,Taser 2: Environmental Conditions,Taser 2: Subject Restrained?,Taser 2: Tactic Effect,Taser 3: PCA,Taser 3: Type,Taser 3: Reason No Warning,Taser 3: Deployment Method,Taser 3: Number of discharges with probes,Taser 3: Number of contact stuns,Taser 3: Num of 5 second cycles,Taser 3: Body Location,Taser 3: Activation Duration,Taser 3: Tactic Location Type,Taser 3: Tactic Location Description,Taser 3: Environmental Conditions,Taser 3: Subject Restrained?,Taser 3: Tactic Effect,Carotid Hold: Usage Count,Carotid Hold 1: Subject Behaviour,Carotid Hold 1: PCA,Carotid Hold 1: Effect of Hold,Carotid Hold 1: Tactic Location Type,Carotid Hold 1: Tactic Location Description,Carotid Hold 1: Tactic Effect,Carotid Hold 2: Subject Behaviour,Carotid Hold 2: PCA,Carotid Hold 2: Effect of Hold,Carotid Hold 2: Tactic Location Type,Carotid Hold 2: Tactic Location Description,Carotid Hold 2: Tactic Effect,Firearm: Usage Count,Firearm 1: PCA,Firearm 1: Firearm Type - RECODED,Firearm 1: Deployment Method,Firearm 1: Num Shots Fired,Firearm 1: Body Location,Firearm 1: Tactic Location Type,Firearm 1: Tactic Location Description,Firearm 1: Capable of Threat,Firearm 1: Tactic Effect,Firearm 2: PCA,Firearm 2: Firearm Type,Firearm 2: Deployment Method,Firearm 2: Num Shots Fired,Firearm 2: Body Location,Firearm 2: Tactic Location Type,Firearm 2: Tactic Location Description,Firearm 2: Capable of Threat,Firearm 2: Tactic Effect,Other: Usage Count,Other 1: Tactic - REDACTED,Other 1: PCA,Other 1: Tactic Location Type,Other 1: Tactic Location Description,Other 1: Tactic Effect,Other 2: Tactic,Other 2: PCA,Other 2: Tactic Location Type,Other 2: Tactic Location Description,Other 2: Tactic Effect,Incident Type,Most Effective Tactic - RECODED,Total Subject Injuries,Subject Injury 1: Cause,Subject Injury 1: Site,Subject Injury 1: Type,Subject Injury 1: Treatment Required,Subject Injury 1: Treatment Received,Subject Injury 2: Cause,Subject Injury 2: Site,Subject Injury 2: Type,Subject Injury 2: Treatment Required,Subject Injury 2: Treatment Received,Subject Injury 3: Cause,Subject Injury 3: Site,Subject Injury 3: Type,Subject Injury 3: Treatment Required,Subject Injury 3: Treatment Received,Staff Injury,Staff Injury: Area(s),Staff Injury: Outcome,Staff Injury: Cause,Staff Injury By Subject: Behaviour,Hard armour plates (HAP): Used,Reflectorised jacket: Used,SRBA: Used,SRBA: Felt Safer,SRBA: Worked,SRBA: Negative
749,Completed,9,2017,4:40,Central,Nil,Yes,37,Male,Maori,N,N,N,N,N,Y,N,N,N,N,N,Had Weapon and Believed,Firearm,"Communication
Firearm
Empty Hand
",1,GBH,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,GBH,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Nil,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
750,Completed,9,2017,10:00,Canterbury,Nil,Yes,30,Male,Pacific Island,N,N,N,Y,Y,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
Communication
",1,Active Resistant,Outdoor public area,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Active Resistant,Glock 17 Handgun,Presentation only,,,Outdoor public area,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
751,Completed,12,2017,16:30,Bay of Plenty,Dog Section,Yes,23,Male,European,N,N,N,Y,Y,N,N,N,N,N,N,Had Weapon and Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,No
752,Completed,11,2017,7:42,Counties/Manukau,Dog Section,Yes,31,Male,Pacific Island,Y,N,Y,N,Y,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Cooperative,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,3t - turnover,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
753,Completed,9,2017,18:53,Bay of Plenty,Nil,Yes,29,Male,Maori,Y,N,N,Y,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Delayed but sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
754,Completed,12,2017,21:00,Waikato,Other,Yes,36,Male,Maori,Y,N,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Non-Police Vehicle
Residence
Other","Outdoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,N/A
755,Completed,12,2017,21:00,Waikato,Other,Yes,22,Male,Maori,Y,N,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Non-Police Vehicle
Residence
Other","Outdoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,N/A
756,Completed,12,2017,21:00,Waikato,Other,Yes,22,Male,Maori,Y,N,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Non-Police Vehicle
Residence
Other","Outdoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,N/A
757,Completed,12,2017,21:00,Waikato,Other,Yes,22,Male,Maori,Y,N,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Non-Police Vehicle
Residence
Other","Outdoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,N/A
758,Completed,12,2017,21:00,Waikato,Other,Yes,23,Male,Maori,Y,N,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Non-Police Vehicle
Residence
Other","Outdoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,N/A
759,Completed,8,2017,0:09,Waikato,"Armed Offenders Squad (AOS), Criminal Investigation Branch (CIB), Special Tactics Group (STG)",Yes,36,Male,Maori,Y,Y,N,N,N,N,N,N,N,N,N,Had Weapon and Used,Firearm,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Shots fired,20,Miss,Street/Highway/Motorway,Outdoors,Yes,Nil,,,,,,,,,,0,,,,,,,,,,,3t - turnover,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
760,Completed,7,2017,16:52,Waitemata,Nil,Yes,23,Male,European,Y,N,N,N,N,N,N,N,N,N,N,Had Weapon and Believed,Firearm,"Firearm
Handcuffs-Restraints
",0,,,,,1,Cooperative,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Outdoor public area,Outdoors,Yes,Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,1z ? other incident,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,N/A
761,Completed,11,2017,9:33,Counties/Manukau,Nil,Yes,26,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,Had Weapon and Believed,OTHER,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate but not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
762,Completed,11,2017,15:20,Waikato,"Strategic Traffic Unit (STU), Other",No,,Male,European,N,N,N,N,N,N,N,N,N,N,Y,Had Weapon and Used,Vehicle,"Communication
Communication
Firearm
",2,GBH,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Shots fired,3,"Miss, Miss, Miss",Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1u ? traffic incident,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
763,Completed,10,2017,19:00,Bay of Plenty,Nil,Yes,18,Male,Maori,N,Y,Y,N,N,N,N,N,N,N,N,Had Weapon but Not Used,Vehicle,"Communication
Firearm
",1,GBH,"Residence
Street/Highway/Motorway","Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Shots fired,2,"Miss, Miss",Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Delayed but sufficient,,,,,,,,,,0,,,,,,,,,,,1z ? other incident,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
764,Completed,8,2017,21:00,Waikato,Criminal Investigation Branch (CIB),Yes,37,Male,Maori,Y,N,N,N,N,N,N,N,N,N,N,Had Weapon and Used,Vehicle,"Communication
Firearm
",1,GBH,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Shots fired,20,"Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss, Miss",Outdoor public area,Outdoors,Yes,Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,2w - arrest warrant (other),Firearm,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Yes,No
765,Completed,8,2017,19:56,Central,Nil,Yes,25,Male,Maori,Y,Y,Y,N,N,N,N,N,N,N,Y,No Weapon,,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Assaultive,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1u ? traffic incident,Firearm,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
766,Completed,10,2017,17:50,Waikato,Nil,Yes,58,Male,Maori,Y,Y,Y,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Other,Confined area,Delayed and not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Other,"Outdoors
Confined area",Yes,Delayed and not sufficient,,,,,,,,,,0,,,,,,,,,,,3t - turnover,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
767,Completed,10,2017,21:15,Auckland City,Nil,Yes,28,Male,Pacific Islander,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,Cooperative,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Cooperative,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No
768,Completed,12,2017,19:19,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,17,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,N/A,Yes
769,Completed,12,2017,19:19,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,15,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,N/A,Yes
770,Completed,12,2017,19:19,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,20,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,N/A,Yes
771,Completed,12,2017,19:19,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,17,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,N/A,Yes
772,Completed,12,2017,19:19,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,16,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,GBH,Street/Highway/Motorway,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,Outdoors,Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,N/A,Yes
773,Completed,12,2017,16:30,Bay of Plenty,Dog Section,No,,Male,European,N,N,N,N,N,N,N,N,N,N,Y,No Weapon,,"Firearm
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,4u - arrest and follow up,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,No
774,Completed,9,2017,18:05,Canterbury,"Dog Section, Team Policing/Tactical Policing Unit (TP), Strategic Traffic Unit (STU)",Yes,37,Male,Maori,N,N,N,N,N,N,N,N,N,N,Y,No Weapon but Believed,,"Communication
Firearm
",1,Passive Resistant,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,Street/Highway/Motorway,"Outdoors
Spacious area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes
775,Completed,9,2017,10:03,Counties/Manukau,Nil,Yes,19,Male,Maori,N,N,N,N,N,Y,N,Y,N,N,N,No Weapon but Believed,,"Firearm
Handcuffs-Restraints
Communication
",1,GBH,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area",Immediate and sufficient,1,Cooperative,without pain compliance,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,,,1m ? mental incident,Firearm,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,No
